Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Panama,PAN,"Mar 11, 2020",1
Panama,PAN,"Mar 12, 2020",1
Panama,PAN,"Mar 13, 2020",1
Panama,PAN,"Mar 14, 2020",1
Panama,PAN,"Mar 15, 2020",1
Panama,PAN,"Mar 16, 2020",1
Panama,PAN,"Mar 17, 2020",1
Panama,PAN,"Mar 18, 2020",1
Panama,PAN,"Mar 19, 2020",1
Panama,PAN,"Mar 20, 2020",1
Panama,PAN,"Mar 21, 2020",1
Panama,PAN,"Mar 22, 2020",3
Panama,PAN,"Mar 23, 2020",3
Panama,PAN,"Mar 24, 2020",6
Panama,PAN,"Mar 25, 2020",6
Panama,PAN,"Mar 26, 2020",6
Panama,PAN,"Mar 27, 2020",9
Panama,PAN,"Mar 28, 2020",14
Panama,PAN,"Mar 29, 2020",17
Panama,PAN,"Mar 30, 2020",24
Panama,PAN,"Mar 31, 2020",26
Panama,PAN,"Apr 1, 2020",30
Panama,PAN,"Apr 2, 2020",32
Panama,PAN,"Apr 3, 2020",37
Panama,PAN,"Apr 4, 2020",41
Panama,PAN,"Apr 5, 2020",46
Panama,PAN,"Apr 6, 2020",54
Panama,PAN,"Apr 7, 2020",55
Panama,PAN,"Apr 8, 2020",59
Panama,PAN,"Apr 9, 2020",63
Panama,PAN,"Apr 10, 2020",66
Panama,PAN,"Apr 11, 2020",74
Panama,PAN,"Apr 12, 2020",79
Panama,PAN,"Apr 13, 2020",87
Panama,PAN,"Apr 14, 2020",94
Panama,PAN,"Apr 15, 2020",95
Panama,PAN,"Apr 16, 2020",103
Panama,PAN,"Apr 17, 2020",109
Panama,PAN,"Apr 18, 2020",116
Panama,PAN,"Apr 19, 2020",120
Panama,PAN,"Apr 20, 2020",126
Panama,PAN,"Apr 21, 2020",136
Panama,PAN,"Apr 22, 2020",141
Panama,PAN,"Apr 23, 2020",144
Panama,PAN,"Apr 24, 2020",146
Panama,PAN,"Apr 25, 2020",154
Panama,PAN,"Apr 26, 2020",159
Panama,PAN,"Apr 27, 2020",165
Panama,PAN,"Apr 28, 2020",167
Paraguay,PRY,"Mar 21, 2020",1
Paraguay,PRY,"Mar 22, 2020",1
Paraguay,PRY,"Mar 23, 2020",1
Paraguay,PRY,"Mar 24, 2020",1
Paraguay,PRY,"Mar 25, 2020",3
Paraguay,PRY,"Mar 26, 2020",3
Paraguay,PRY,"Mar 27, 2020",3
Paraguay,PRY,"Mar 28, 2020",3
Paraguay,PRY,"Mar 29, 2020",3
Paraguay,PRY,"Mar 30, 2020",3
Paraguay,PRY,"Mar 31, 2020",3
Paraguay,PRY,"Apr 1, 2020",3
Paraguay,PRY,"Apr 2, 2020",3
Paraguay,PRY,"Apr 3, 2020",3
Paraguay,PRY,"Apr 4, 2020",3
Paraguay,PRY,"Apr 5, 2020",3
Paraguay,PRY,"Apr 6, 2020",5
Paraguay,PRY,"Apr 7, 2020",5
Paraguay,PRY,"Apr 8, 2020",5
Paraguay,PRY,"Apr 9, 2020",5
Paraguay,PRY,"Apr 10, 2020",6
Paraguay,PRY,"Apr 11, 2020",6
Paraguay,PRY,"Apr 12, 2020",6
Paraguay,PRY,"Apr 13, 2020",6
Paraguay,PRY,"Apr 14, 2020",7
Paraguay,PRY,"Apr 15, 2020",8
Paraguay,PRY,"Apr 16, 2020",8
Paraguay,PRY,"Apr 17, 2020",8
Paraguay,PRY,"Apr 18, 2020",8
Paraguay,PRY,"Apr 19, 2020",8
Paraguay,PRY,"Apr 20, 2020",8
Paraguay,PRY,"Apr 21, 2020",8
Paraguay,PRY,"Apr 22, 2020",9
Paraguay,PRY,"Apr 23, 2020",9
Paraguay,PRY,"Apr 24, 2020",9
Paraguay,PRY,"Apr 25, 2020",9
Paraguay,PRY,"Apr 26, 2020",9
Paraguay,PRY,"Apr 27, 2020",9
Paraguay,PRY,"Apr 28, 2020",9
Peru,PER,"Mar 20, 2020",2
Peru,PER,"Mar 21, 2020",3
Peru,PER,"Mar 22, 2020",5
Peru,PER,"Mar 23, 2020",5
Peru,PER,"Mar 24, 2020",5
Peru,PER,"Mar 25, 2020",7
Peru,PER,"Mar 26, 2020",8
Peru,PER,"Mar 27, 2020",9
Peru,PER,"Mar 28, 2020",11
Peru,PER,"Mar 29, 2020",16
Peru,PER,"Mar 30, 2020",18
Peru,PER,"Mar 31, 2020",24
Peru,PER,"Apr 1, 2020",30
Peru,PER,"Apr 2, 2020",47
Peru,PER,"Apr 3, 2020",55
Peru,PER,"Apr 4, 2020",61
Peru,PER,"Apr 5, 2020",73
Peru,PER,"Apr 6, 2020",83
Peru,PER,"Apr 7, 2020",92
Peru,PER,"Apr 8, 2020",107
Peru,PER,"Apr 9, 2020",121
Peru,PER,"Apr 10, 2020",138
Peru,PER,"Apr 11, 2020",169
Peru,PER,"Apr 12, 2020",181
Peru,PER,"Apr 13, 2020",193
Peru,PER,"Apr 14, 2020",193
Peru,PER,"Apr 15, 2020",230
Peru,PER,"Apr 16, 2020",254
Peru,PER,"Apr 17, 2020",274
Peru,PER,"Apr 18, 2020",300
Peru,PER,"Apr 19, 2020",348
Peru,PER,"Apr 20, 2020",400
Peru,PER,"Apr 21, 2020",445
Peru,PER,"Apr 22, 2020",484
Peru,PER,"Apr 23, 2020",530
Peru,PER,"Apr 24, 2020",572
Peru,PER,"Apr 25, 2020",634
Peru,PER,"Apr 26, 2020",700
Peru,PER,"Apr 27, 2020",728
Peru,PER,"Apr 28, 2020",782
Philippines,PHL,"Feb 2, 2020",1
Philippines,PHL,"Feb 3, 2020",1
Philippines,PHL,"Feb 4, 2020",1
Philippines,PHL,"Feb 5, 2020",1
Philippines,PHL,"Feb 6, 2020",1
Philippines,PHL,"Feb 7, 2020",1
Philippines,PHL,"Feb 8, 2020",1
Philippines,PHL,"Feb 9, 2020",1
Philippines,PHL,"Feb 10, 2020",1
Philippines,PHL,"Feb 11, 2020",1
Philippines,PHL,"Feb 12, 2020",1
Philippines,PHL,"Feb 13, 2020",1
Philippines,PHL,"Feb 14, 2020",1
Philippines,PHL,"Feb 15, 2020",1
Philippines,PHL,"Feb 16, 2020",1
Philippines,PHL,"Feb 17, 2020",1
Philippines,PHL,"Feb 18, 2020",1
Philippines,PHL,"Feb 19, 2020",1
Philippines,PHL,"Feb 20, 2020",1
Philippines,PHL,"Feb 21, 2020",1
Philippines,PHL,"Feb 22, 2020",1
Philippines,PHL,"Feb 23, 2020",1
Philippines,PHL,"Feb 24, 2020",1
Philippines,PHL,"Feb 25, 2020",1
Philippines,PHL,"Feb 26, 2020",1
Philippines,PHL,"Feb 27, 2020",1
Philippines,PHL,"Feb 28, 2020",1
Philippines,PHL,"Feb 29, 2020",1
Philippines,PHL,"Mar 1, 2020",1
Philippines,PHL,"Mar 2, 2020",1
Philippines,PHL,"Mar 7, 2020",1
Philippines,PHL,"Mar 8, 2020",1
Philippines,PHL,"Mar 9, 2020",1
Philippines,PHL,"Mar 10, 2020",1
Philippines,PHL,"Mar 11, 2020",1
Philippines,PHL,"Mar 12, 2020",2
Philippines,PHL,"Mar 13, 2020",2
Philippines,PHL,"Mar 14, 2020",6
Philippines,PHL,"Mar 15, 2020",6
Philippines,PHL,"Mar 16, 2020",12
Philippines,PHL,"Mar 17, 2020",12
Philippines,PHL,"Mar 18, 2020",14
Philippines,PHL,"Mar 19, 2020",17
Philippines,PHL,"Mar 20, 2020",18
Philippines,PHL,"Mar 21, 2020",18
Philippines,PHL,"Mar 22, 2020",25
Philippines,PHL,"Mar 23, 2020",25
Philippines,PHL,"Mar 24, 2020",33
Philippines,PHL,"Mar 25, 2020",35
Philippines,PHL,"Mar 26, 2020",38
Philippines,PHL,"Mar 27, 2020",45
Philippines,PHL,"Mar 28, 2020",54
Philippines,PHL,"Mar 29, 2020",68
Philippines,PHL,"Mar 30, 2020",71
Philippines,PHL,"Mar 31, 2020",88
Philippines,PHL,"Apr 1, 2020",88
Philippines,PHL,"Apr 2, 2020",96
Philippines,PHL,"Apr 3, 2020",107
Philippines,PHL,"Apr 4, 2020",136
Philippines,PHL,"Apr 5, 2020",144
Philippines,PHL,"Apr 6, 2020",152
Philippines,PHL,"Apr 7, 2020",163
Philippines,PHL,"Apr 8, 2020",177
Philippines,PHL,"Apr 9, 2020",182
Philippines,PHL,"Apr 10, 2020",203
Philippines,PHL,"Apr 11, 2020",203
Philippines,PHL,"Apr 12, 2020",247
Philippines,PHL,"Apr 13, 2020",297
Philippines,PHL,"Apr 14, 2020",315
Philippines,PHL,"Apr 15, 2020",335
Philippines,PHL,"Apr 16, 2020",349
Philippines,PHL,"Apr 17, 2020",362
Philippines,PHL,"Apr 18, 2020",387
Philippines,PHL,"Apr 19, 2020",397
Philippines,PHL,"Apr 20, 2020",409
Philippines,PHL,"Apr 21, 2020",428
Philippines,PHL,"Apr 22, 2020",437
Philippines,PHL,"Apr 23, 2020",446
Philippines,PHL,"Apr 24, 2020",462
Philippines,PHL,"Apr 25, 2020",477
Philippines,PHL,"Apr 26, 2020",494
Philippines,PHL,"Apr 27, 2020",501
Philippines,PHL,"Apr 28, 2020",511
Poland,POL,"Mar 13, 2020",1
Poland,POL,"Mar 14, 2020",2
Poland,POL,"Mar 15, 2020",3
Poland,POL,"Mar 16, 2020",3
Poland,POL,"Mar 17, 2020",4
Poland,POL,"Mar 18, 2020",5
Poland,POL,"Mar 19, 2020",5
Poland,POL,"Mar 20, 2020",5
Poland,POL,"Mar 21, 2020",5
Poland,POL,"Mar 22, 2020",5
Poland,POL,"Mar 23, 2020",7
Poland,POL,"Mar 24, 2020",8
Poland,POL,"Mar 25, 2020",10
Poland,POL,"Mar 26, 2020",14
Poland,POL,"Mar 27, 2020",16
Poland,POL,"Mar 28, 2020",16
Poland,POL,"Mar 29, 2020",18
Poland,POL,"Mar 30, 2020",22
Poland,POL,"Mar 31, 2020",31
Poland,POL,"Apr 1, 2020",33
Poland,POL,"Apr 2, 2020",43
Poland,POL,"Apr 3, 2020",57
Poland,POL,"Apr 4, 2020",71
Poland,POL,"Apr 5, 2020",79
Poland,POL,"Apr 6, 2020",94
Poland,POL,"Apr 7, 2020",107
Poland,POL,"Apr 8, 2020",129
Poland,POL,"Apr 9, 2020",159
Poland,POL,"Apr 10, 2020",174
Poland,POL,"Apr 11, 2020",181
Poland,POL,"Apr 12, 2020",208
Poland,POL,"Apr 13, 2020",232
Poland,POL,"Apr 14, 2020",245
Poland,POL,"Apr 15, 2020",263
Poland,POL,"Apr 16, 2020",286
Poland,POL,"Apr 17, 2020",314
Poland,POL,"Apr 18, 2020",332
Poland,POL,"Apr 19, 2020",347
Poland,POL,"Apr 20, 2020",360
Poland,POL,"Apr 21, 2020",380
Poland,POL,"Apr 22, 2020",401
Poland,POL,"Apr 23, 2020",426
Poland,POL,"Apr 24, 2020",454
Poland,POL,"Apr 25, 2020",494
Poland,POL,"Apr 26, 2020",524
Poland,POL,"Apr 27, 2020",535
Poland,POL,"Apr 28, 2020",562
Portugal,PRT,"Mar 18, 2020",1
Portugal,PRT,"Mar 19, 2020",2
Portugal,PRT,"Mar 20, 2020",3
Portugal,PRT,"Mar 21, 2020",6
Portugal,PRT,"Mar 22, 2020",12
Portugal,PRT,"Mar 23, 2020",14
Portugal,PRT,"Mar 24, 2020",23
Portugal,PRT,"Mar 25, 2020",33
Portugal,PRT,"Mar 26, 2020",43
Portugal,PRT,"Mar 27, 2020",60
Portugal,PRT,"Mar 28, 2020",76
Portugal,PRT,"Mar 29, 2020",100
Portugal,PRT,"Mar 30, 2020",119
Portugal,PRT,"Mar 31, 2020",140
Portugal,PRT,"Apr 1, 2020",160
Portugal,PRT,"Apr 2, 2020",187
Portugal,PRT,"Apr 3, 2020",209
Portugal,PRT,"Apr 4, 2020",246
Portugal,PRT,"Apr 5, 2020",266
Portugal,PRT,"Apr 6, 2020",295
Portugal,PRT,"Apr 7, 2020",311
Portugal,PRT,"Apr 8, 2020",345
Portugal,PRT,"Apr 9, 2020",380
Portugal,PRT,"Apr 10, 2020",409
Portugal,PRT,"Apr 11, 2020",435
Portugal,PRT,"Apr 12, 2020",470
Portugal,PRT,"Apr 13, 2020",504
Portugal,PRT,"Apr 14, 2020",535
Portugal,PRT,"Apr 15, 2020",567
Portugal,PRT,"Apr 16, 2020",599
Portugal,PRT,"Apr 17, 2020",629
Portugal,PRT,"Apr 18, 2020",657
Portugal,PRT,"Apr 19, 2020",687
Portugal,PRT,"Apr 20, 2020",714
Portugal,PRT,"Apr 21, 2020",735
Portugal,PRT,"Apr 22, 2020",762
Portugal,PRT,"Apr 23, 2020",785
Portugal,PRT,"Apr 24, 2020",820
Portugal,PRT,"Apr 25, 2020",854
Portugal,PRT,"Apr 26, 2020",880
Portugal,PRT,"Apr 27, 2020",903
Portugal,PRT,"Apr 28, 2020",928
Puerto Rico,PRI,"Mar 28, 2020",2
Puerto Rico,PRI,"Mar 29, 2020",3
Puerto Rico,PRI,"Mar 30, 2020",5
Puerto Rico,PRI,"Mar 31, 2020",6
Puerto Rico,PRI,"Apr 1, 2020",8
Puerto Rico,PRI,"Apr 2, 2020",11
Puerto Rico,PRI,"Apr 3, 2020",12
Puerto Rico,PRI,"Apr 4, 2020",15
Puerto Rico,PRI,"Apr 5, 2020",18
Puerto Rico,PRI,"Apr 6, 2020",20
Puerto Rico,PRI,"Apr 7, 2020",21
Puerto Rico,PRI,"Apr 8, 2020",23
Puerto Rico,PRI,"Apr 9, 2020",24
